#	Symbol	Type	Manager Volume	Open Price	Close Price	Open Time	Close Time	Manager Profit	Current Share	Investor Profit
3631226	AUDNZD.r	Sell	0.31	1.09415	1.09314	2025.08.01 06:15:01	2025.08.01 20:02:13	€14.47	0.009%	€0.00
3631101	AUDCAD.r	Buy	0.31	0.89069	0.89173	2025.07.31 16:00:01	2025.08.01 06:06:16	€18.98	0.009%	€0.00
3631002	NZDCAD.r	Sell	0.31	0.81909	0.81788	2025.07.31 09:00:01	2025.07.31 11:48:21	€22.15	0.009%	€0.00
3630750	AUDCAD.r	Buy	0.31	0.88859	0.89209	2025.07.30 22:00:01	2025.07.31 05:03:07	€67.57	0.009%	€0.01
3630342	AUDCAD.r	Buy	0.31	0.8946	0.89209	2025.07.30 14:45:00	2025.07.31 05:03:07	-€50.32	0.009%	€0.00
3629322	NZDCAD.r	Buy	0.31	0.82245	0.82103	2025.07.28 09:30:02	2025.07.30 03:46:51	-€29.40	0.009%	€0.00
3629786	NZDCAD.r	Buy	0.31	0.81843	0.82105	2025.07.29 10:00:02	2025.07.30 03:46:50	€49.37	0.009%	€0.00
3629319	AUDCAD.r	Buy	0.31	0.89823	0.89682	2025.07.28 09:30:01	2025.07.29 17:58:38	-€28.92	0.009%	€0.00
3629445	AUDCAD.r	Buy	0.31	0.89404	0.89681	2025.07.28 17:00:01	2025.07.29 17:58:37	€52.66	0.009%	€0.00
3629256	NZDCAD.r	Sell	0.31	0.82416	0.82306	2025.07.28 00:59:43	2025.07.28 07:26:28	€19.64	0.009%	€0.00
3629279	AUDCAD.r	Sell	0.31	0.90098	0.89986	2025.07.28 03:45:02	2025.07.28 06:27:01	€20.01	0.009%	€0.00
3628392	AUDCAD.r	Buy	0.33	0.89775	0.89882	2025.07.25 07:45:01	2025.07.25 10:00:33	€20.35	0.009%	€0.00
3625993	AUDCAD.r	Sell	0.33	0.89345	0.89741	2025.07.23 08:45:01	2025.07.25 07:40:10	-€88.21	0.009%	-€0.01
3627780	AUDCAD.r	Sell	0.66	0.90051	0.89742	2025.07.24 08:45:01	2025.07.25 07:40:09	€121.39	0.009%	€0.01
3626978	AUDCAD.r	Sell	0.33	0.89711	0.89741	2025.07.23 17:30:00	2025.07.25 07:40:09	-€12.87	0.009%	€0.00
3625349	AUDNZD.r	Buy	0.33	1.09229	1.09339	2025.07.22 18:15:01	2025.07.24 07:39:48	€16.52	0.009%	€0.00
3624926	NZDCAD.r	Buy	0.33	0.81665	0.8178	2025.07.21 23:45:00	2025.07.23 07:30:57	€22.11	0.009%	€0.00
3625337	NZDCAD.r	Sell	0.33	0.8168	0.81568	2025.07.22 18:00:02	2025.07.23 03:08:20	€20.65	0.009%	€0.00
3624978	AUDNZD.r	Sell	0.33	1.09395	1.09285	2025.07.22 03:15:00	2025.07.22 17:52:22	€16.90	0.009%	€0.00
3624346	AUDNZD.r	Sell	0.33	1.0942	1.09287	2025.07.21 02:00:01	2025.07.21 09:21:03	€20.84	0.009%	€0.00
3624361	NZDCAD.r	Buy	0.33	0.81558	0.81665	2025.07.21 03:45:01	2025.07.21 05:34:17	€20.47	0.009%	€0.00
3622201	AUDNZD.r	Buy	0.33	1.09511	1.09434	2025.07.17 04:45:01	2025.07.21 01:50:01	-€15.20	0.009%	-€0.01
3624025	AUDNZD.r	Buy	0.33	1.0922	1.09434	2025.07.18 17:00:11	2025.07.21 01:50:01	€34.18	0.009%	€0.00
3615124	AUDNZD.r	Sell	0.33	1.09111	1.09507	2025.07.10 16:45:00	2025.07.17 04:32:40	-€73.19	0.009%	-€0.01
3620810	AUDNZD.r	Sell	0.66	1.09838	1.09505	2025.07.16 16:30:01	2025.07.17 04:32:39	€105.10	0.009%	€0.01
3616222	AUDNZD.r	Sell	0.33	1.09469	1.09505	2025.07.11 17:00:01	2025.07.17 04:32:39	-€11.71	0.009%	€0.00
3614356	AUDCAD.r	Sell	0.33	0.89728	0.89826	2025.07.10 12:45:01	2025.07.14 04:32:15	-€24.42	0.009%	€0.00
3615655	AUDCAD.r	Sell	0.33	0.90111	0.89837	2025.07.11 04:30:01	2025.07.14 04:32:14	€53.56	0.009%	€0.01
3614359	NZDCAD.r	Sell	0.33	0.82318	0.82209	2025.07.10 12:45:02	2025.07.10 15:47:17	€20.79	0.009%	€0.00
3601510	AUDNZD.r	Sell	0.20	1.07974	1.0829	2025.07.02 10:15:01	2025.07.07 12:25:48	-€35.89	0.007%	€0.00
3601514	NZDCAD.r	Buy	0.20	0.83057	0.81961	2025.07.02 10:15:02	2025.07.07 12:25:46	-€137.64	0.007%	-€0.01
3601580	NZDCAD.r	Buy	0.20	0.82683	0.81961	2025.07.02 15:00:01	2025.07.07 12:25:45	-€91.01	0.007%	€0.00
3602936	NZDCAD.r	Buy	0.39	0.82158	0.8196	2025.07.03 15:45:01	2025.07.07 12:25:44	-€50.08	0.007%	-€0.01
3602879	AUDNZD.r	Sell	0.20	1.08331	1.08292	2025.07.03 15:15:04	2025.07.07 12:25:44	€1.95	0.007%	€0.00
3601699	XAUUSD.r	Sell	0.90	3,341.6	3,342.91	2025.07.02 17:55:51	2025.07.02 17:56:42	-€104.69	0.007%	-€0.01
3601701	XAUUSD.r	Sell	0.50	3,341.74	3,342.83	2025.07.02 17:56:18	2025.07.02 17:56:40	-€48.81	0.007%	€0.00
3601695	XAUUSD.r	Sell	0.90	3,340.78	3,342.8	2025.07.02 17:50:46	2025.07.02 17:55:18	-€159.07	0.007%	-€0.01
3601684	XAUUSD.r	Sell	1.00	3,338.99	3,340.03	2025.07.02 17:32:09	2025.07.02 17:44:33	-€93.44	0.007%	-€0.01
3601686	XAUUSD.r	Sell	0.30	3,338.19	3,339.99	2025.07.02 17:32:39	2025.07.02 17:44:32	-€47.42	0.007%	€0.00
3601688	XAUUSD.r	Sell	0.20	3,338.36	3,340.0	2025.07.02 17:35:16	2025.07.02 17:44:32	-€28.89	0.007%	€0.00
3601162	NZDCAD.r	Sell	0.20	0.83115	0.83004	2025.07.01 11:00:01	2025.07.02 10:05:05	€12.30	0.007%	€0.00
3601373	AUDCAD.r	Sell	0.20	0.89747	0.89625	2025.07.01 18:00:01	2025.07.02 04:56:32	€13.36	0.007%	€0.00
3601199	AUDNZD.r	Buy	0.20	1.07714	1.07831	2025.07.01 12:00:03	2025.07.01 17:08:51	€11.09	0.007%	€0.00
3600837	AUDNZD.r	Sell	0.20	1.07843	1.07726	2025.06.30 16:15:01	2025.07.01 11:34:36	€10.61	0.007%	€0.00
3600999	AUDCAD.r	Buy	0.20	0.89294	0.89406	2025.07.01 04:45:01	2025.07.01 06:02:53	€12.96	0.006%	€0.01
3600935	AUDCAD.r	Sell	0.20	0.89641	0.89519	2025.06.30 20:30:01	2025.07.01 00:10:38	€13.40	0.006%	€0.00
3600641	XAUUSD.r	Sell	1.01	3,290.3	3,292.01	2025.06.30 09:25:31	2025.06.30 09:33:16	-€152.32	0.006%	€0.00
3600628	XAUUSD.r	Sell	1.36	3,290.4	3,291.63	2025.06.30 09:16:05	2025.06.30 09:23:45	-€149.43	0.006%	-€0.01
3600624	XAUUSD.r	Sell	0.05	3,290.4	3,288.98	2025.06.30 09:16:05	2025.06.30 09:18:57	€5.81	0.006%	€0.00
3600504	AUDCAD.r	Sell	0.20	0.89531	0.89425	2025.06.27 21:00:01	2025.06.27 21:30:38	€12.21	0.006%	€0.01
3600505	NZDCAD.r	Sell	0.20	0.8306	0.82956	2025.06.27 21:00:02	2025.06.27 21:27:44	€11.96	0.006%	€0.00
3600469	AUDCAD.r	Buy	0.20	0.89076	0.89203	2025.06.27 17:00:01	2025.06.27 18:12:02	€14.88	0.006%	€0.01
3600388	XAUUSD.r	Buy	1.41	3,288.45	3,287.23	2025.06.27 12:06:38	2025.06.27 12:07:37	-€154.03	0.006%	-€0.01
3599953	NZDCAD.r	Sell	0.78	0.8291	0.82628	2025.06.25 22:15:01	2025.06.26 23:50:35	€126.89	0.006%	€0.01
3599347	NZDCAD.r	Sell	0.39	0.82664	0.82627	2025.06.24 09:30:01	2025.06.26 23:50:34	€2.44	0.006%	€0.00
3599240	NZDCAD.r	Sell	0.20	0.82321	0.82627	2025.06.24 02:30:01	2025.06.26 23:50:33	-€41.73	0.006%	€0.00
3599142	NZDCAD.r	Sell	0.20	0.81845	0.82627	2025.06.23 19:45:02	2025.06.26 23:50:32	-€101.96	0.006%	€0.00
3599867	XAUUSD.r	Buy	0.85	3,321.7	3,324.16	2025.06.25 17:45:31	2025.06.25 17:50:30	€175.70	0.006%	€0.01
3599865	XAUUSD.r	Buy	1.00	3,321.7	3,324.23	2025.06.25 17:45:31	2025.06.25 17:50:21	€212.72	0.006%	€0.02
3599862	XAUUSD.r	Buy	0.15	3,321.7	3,322.94	2025.06.25 17:45:31	2025.06.25 17:49:58	€15.26	0.006%	€0.00
3599860	XAUUSD.r	Buy	0.27	3,321.7	3,322.17	2025.06.25 17:45:31	2025.06.25 17:48:41	€9.57	0.006%	€0.00
3599774	XAUUSD.r	Sell	2.31	3,324.16	3,324.66	2025.06.25 15:07:09	2025.06.25 15:07:10	-€111.14	0.006%	-€0.01
3599469	XAUUSD.r	Buy	0.12	3,325.98	3,324.13	2025.06.24 14:03:48	2025.06.24 14:10:01	-€19.73	0.006%	€0.00
3599467	XAUUSD.r	Buy	0.86	3,326.03	3,324.13	2025.06.24 14:02:27	2025.06.24 14:10:00	-€145.15	0.006%	€0.00
3599464	XAUUSD.r	Buy	1.85	3,325.51	3,324.26	2025.06.24 14:00:14	2025.06.24 14:00:55	-€208.63	0.006%	-€0.01
3599113	NZDCAD.r	Sell	0.20	0.818	0.81681	2025.06.23 19:00:01	2025.06.23 19:37:14	€13.99	0.006%	€0.00
3597706	NZDCAD.r	Buy	0.20	0.82192	0.81763	2025.06.19 05:00:02	2025.06.23 18:58:18	-€55.08	0.006%	€0.00
3598742	NZDCAD.r	Buy	0.20	0.81763	0.81765	2025.06.23 01:05:01	2025.06.23 18:58:17	-€0.74	0.006%	€0.00
3598808	NZDCAD.r	Buy	0.39	0.81477	0.81764	2025.06.23 07:45:02	2025.06.23 18:58:16	€68.52	0.006%	€0.01
3598800	AUDCAD.r	Buy	0.20	0.8812	0.88231	2025.06.23 06:30:01	2025.06.23 09:10:07	€13.03	0.006%	€0.01
3598580	AUDCAD.r	Buy	0.20	0.88668	0.88608	2025.06.20 19:00:01	2025.06.23 02:24:33	-€8.46	0.006%	€0.01
3598734	AUDCAD.r	Buy	0.20	0.88399	0.88608	2025.06.23 01:03:01	2025.06.23 02:24:32	€25.46	0.006%	€0.00
3598482	AUDNZD.r	Sell	0.20	1.08282	1.08174	2025.06.20 14:00:01	2025.06.20 18:44:40	€10.19	0.006%	€0.01
3598473	XAUUSD.r	Buy	2.18	3,356.65	3,356.0	2025.06.20 13:54:14	2025.06.20 13:54:31	-€133.85	0.006%	€0.00
3598470	XAUUSD.r	Buy	0.77	3,355.48	3,357.34	2025.06.20 12:55:05	2025.06.20 13:52:30	€120.42	0.006%	€0.01
3598457	XAUUSD.r	Buy	0.40	3,355.48	3,357.43	2025.06.20 12:55:05	2025.06.20 13:48:39	€65.67	0.006%	€0.01
#	Symbol	Type	Manager Volume	Open Price	Close Price	Open Time	Close Time	Manager Profit	Current Share	Investor Profit
3598431	XAUUSD.r	Buy	1.01	3,350.93	3,349.32	2025.06.20 11:52:29	2025.06.20 12:01:53	-€146.18	0.006%	-€0.01
3598381	XAUUSD.r	Buy	0.87	3,350.33	3,348.41	2025.06.20 10:38:37	2025.06.20 10:39:33	-€149.45	0.006%	-€0.01
3598383	XAUUSD.r	Buy	0.20	3,349.83	3,348.4	2025.06.20 10:38:55	2025.06.20 10:39:33	-€25.84	0.006%	€0.00
3598341	XAUUSD.r	Buy	0.87	3,345.37	3,343.67	2025.06.20 09:59:17	2025.06.20 10:00:35	-€132.78	0.006%	-€0.01
3597702	AUDNZD.r	Sell	0.20	1.08139	1.0802	2025.06.19 05:00:01	2025.06.20 09:41:27	€10.90	0.006%	€0.01
3598315	XAUUSD.r	Buy	0.74	3,348.16	3,346.32	2025.06.20 09:19:55	2025.06.20 09:21:28	-€121.90	0.006%	€0.00
3597510	AUDCAD.r	Sell	0.20	0.89026	0.88913	2025.06.18 17:15:01	2025.06.19 04:04:55	€11.02	0.006%	€0.01
3597513	NZDCAD.r	Sell	0.20	0.82549	0.82437	2025.06.18 17:15:02	2025.06.18 22:01:28	€13.26	0.006%	€0.00
3597324	AUDCAD.r	Sell	0.20	0.88834	0.8872	2025.06.18 08:00:01	2025.06.18 13:52:40	€13.51	0.006%	€0.01
3597231	AUDCAD.r	Buy	0.20	0.88264	0.88374	2025.06.17 21:00:01	2025.06.17 23:09:08	€13.04	0.006%	€0.00
3596725	NZDCAD.r	Sell	0.20	0.82067	0.82183	2025.06.16 14:30:01	2025.06.17 17:44:23	-€16.34	0.006%	€0.00
3597148	NZDCAD.r	Sell	0.20	0.82416	0.82183	2025.06.17 16:30:01	2025.06.17 17:44:22	€28.77	0.006%	€0.00
3597070	XAUUSD.r	Buy	0.50	3,381.86	3,385.5	2025.06.17 12:49:18	2025.06.17 12:58:42	€154.99	0.006%	€0.01
3597067	XAUUSD.r	Buy	0.50	3,381.86	3,385.39	2025.06.17 12:49:18	2025.06.17 12:55:59	€150.20	0.006%	€0.01
3597005	AUDCAD.r	Sell	0.20	0.88818	0.8871	2025.06.17 09:45:01	2025.06.17 10:05:20	€12.76	0.006%	€0.00
3596746	AUDCAD.r	Sell	0.20	0.88522	0.88402	2025.06.16 15:15:01	2025.06.17 02:55:27	€13.51	0.006%	€0.00
3596694	XAUUSD.r	Buy	1.24	3,418.03	3,416.93	2025.06.16 12:32:44	2025.06.16 12:32:58	-€124.03	0.006%	€0.00
3595880	AUDCAD.r	Buy	0.20	0.88404	0.88417	2025.06.13 03:15:03	2025.06.13 20:18:26	€0.66	0.006%	€0.00
3596024	AUDNZD.r	Sell	0.20	1.07829	1.07723	2025.06.13 12:15:02	2025.06.13 16:52:11	€10.07	0.006%	€0.00
3595883	NZDCAD.r	Buy	0.20	0.82134	0.8225	2025.06.13 03:15:06	2025.06.13 05:15:02	€13.74	0.006%	€0.00
3595643	NZDCAD.r	Buy	0.20	0.82126	0.82238	2025.06.12 10:45:02	2025.06.12 11:04:31	€13.22	0.006%	€0.00
3595585	AUDCAD.r	Buy	0.20	0.88646	0.88748	2025.06.12 04:45:02	2025.06.12 06:06:21	€11.96	0.006%	€0.00
3595496	AUDCAD.r	Buy	0.20	0.88821	0.88925	2025.06.11 22:30:02	2025.06.12 02:01:55	€12.57	0.006%	€0.01
3595186	NZDCAD.r	Buy	0.20	0.8255	0.82652	2025.06.11 05:00:04	2025.06.11 15:31:17	€12.02	0.005%	€0.00
3595199	AUDNZD.r	Sell	0.20	1.07943	1.0792	2025.06.11 06:45:02	2025.06.11 15:30:05	€1.43	0.005%	€0.00
3595222	XAUUSD.r	Buy	0.51	3,337.01	3,337.05	2025.06.11 09:37:20	2025.06.11 09:47:57	-€0.77	0.005%	€0.00
3595230	XAUUSD.r	Buy	0.35	3,337.02	3,337.1	2025.06.11 09:43:42	2025.06.11 09:47:03	€0.70	0.005%	€0.00
3595226	XAUUSD.r	Buy	0.20	3,336.01	3,337.3	2025.06.11 09:39:43	2025.06.11 09:46:07	€21.59	0.005%	€0.00
3595224	XAUUSD.r	Buy	0.20	3,337.18	3,337.33	2025.06.11 09:38:25	2025.06.11 09:45:49	€1.63	0.005%	€0.01
3595182	AUDCAD.r	Buy	0.20	0.88953	0.89061	2025.06.11 05:00:02	2025.06.11 06:40:54	€12.83	0.005%	€0.01
3594169	AUDCAD.r	Sell	0.20	0.89138	0.89017	2025.06.09 05:15:01	2025.06.11 04:34:27	€12.98	0.005%	€0.01
3595058	AUDNZD.r	Sell	0.20	1.07925	1.07815	2025.06.10 18:00:01	2025.06.10 23:25:31	€10.65	0.005%	€0.00
3594612	AUDNZD.r	Sell	0.20	1.07939	1.07828	2025.06.10 05:45:01	2025.06.10 06:59:07	€10.79	0.005%	€0.00
3593888	AUDNZD.r	Sell	0.20	1.07808	1.07699	2025.06.06 16:15:03	2025.06.09 12:39:35	€10.16	0.005%	€0.01
3593457	NZDCAD.r	Sell	0.20	0.82765	0.82657	2025.06.05 16:15:03	2025.06.05 17:54:35	€12.81	0.005%	€0.01
3593455	AUDCAD.r	Sell	0.20	0.89078	0.88963	2025.06.05 16:15:02	2025.06.05 17:09:00	€13.69	0.005%	€0.00
3593050	AUDCAD.r	Sell	0.20	0.88936	0.88832	2025.06.04 16:00:01	2025.06.04 17:39:18	€12.32	0.005%	€0.01
3592502	AUDCAD.r	Buy	0.20	0.88788	0.88898	2025.06.03 06:00:01	2025.06.04 15:03:26	€13.22	0.005%	€0.01
3592929	XAUUSD.r	Sell	0.85	3,364.11	3,364.9	2025.06.04 12:29:33	2025.06.04 12:29:45	-€63.20	0.005%	€0.00
3592898	XAUUSD.r	Sell	0.30	3,362.87	3,364.44	2025.06.04 12:00:57	2025.06.04 12:10:40	-€42.84	0.005%	€0.00
3592896	XAUUSD.r	Sell	0.56	3,362.56	3,364.44	2025.06.04 12:00:15	2025.06.04 12:10:40	-€95.20	0.005%	€0.00
3592536	NZDCAD.r	Buy	0.20	0.82337	0.82452	2025.06.03 09:15:01	2025.06.03 12:35:16	€13.68	0.005%	€0.00
3592593	XAUUSD.r	Buy	0.33	3,360.64	3,359.54	2025.06.03 12:07:33	2025.06.03 12:09:52	-€33.47	0.005%	€0.00
3592591	XAUUSD.r	Buy	0.74	3,361.3	3,359.54	2025.06.03 12:05:23	2025.06.03 12:09:52	-€117.86	0.005%	-€0.01
3592437	NZDCAD.r	Sell	0.20	0.82738	0.82621	2025.06.02 22:00:01	2025.06.03 05:40:35	€13.29	0.005%	€0.01
3592376	AUDCAD.r	Sell	0.20	0.88947	0.8884	2025.06.02 17:45:01	2025.06.03 05:40:02	€11.89	0.005%	€0.00
3592382	NZDCAD.r	Sell	0.20	0.82671	0.82564	2025.06.02 18:00:01	2025.06.02 19:45:19	€12.67	0.005%	€0.00
3592303	AUDCAD.r	Sell	0.20	0.88855	0.8875	2025.06.02 14:30:02	2025.06.02 16:26:06	€12.44	0.005%	€0.00
3592247	XAUUSD.r	Sell	1.47	3,348.13	3,348.88	2025.06.02 13:03:16	2025.06.02 13:03:46	-€103.86	0.005%	€0.00
3591711	AUDCAD.r	Buy	0.20	0.88642	0.88746	2025.05.30 10:15:01	2025.06.02 12:10:23	€12.41	0.005%	€0.01
3592094	NZDCAD.r	Sell	0.20	0.82346	0.82238	2025.06.02 04:30:04	2025.06.02 06:30:11	€12.85	0.005%	€0.01
3592092	AUDCAD.r	Sell	0.20	0.88694	0.88576	2025.06.02 04:30:02	2025.06.02 04:56:07	€14.13	0.005%	€0.00
3591835	NZDCAD.r	Buy	0.20	0.82227	0.8234	2025.05.30 12:00:01	2025.06.02 04:28:38	€13.46	0.005%	€0.00
3591492	AUDNZD.r	Buy	0.20	1.07792	1.07919	2025.05.29 16:45:01	2025.05.29 23:40:31	€12.35	0.005%	€0.00
3591249	AUDNZD.r	Sell	0.20	1.08043	1.07934	2025.05.29 04:45:01	2025.05.29 13:06:13	€10.54	0.005%	€0.01
3591086	AUDCAD.r	Buy	0.20	0.88762	0.88865	2025.05.28 16:15:01	2025.05.28 21:05:29	€12.19	0.005%	€0.00
3590958	XAUUSD.r	Buy	0.15	3,300.76	3,303.78	2025.05.28 09:17:33	2025.05.28 09:22:15	€39.29	0.005%	€0.00
3590961	XAUUSD.r	Buy	0.41	3,300.01	3,303.8	2025.05.28 09:15:22	2025.05.28 09:21:55	€135.31	0.005%	€0.01
3590952	XAUUSD.r	Buy	0.35	3,300.01	3,304.06	2025.05.28 09:15:22	2025.05.28 09:21:42	€123.55	0.005%	€0.01
3590946	XAUUSD.r	Buy	0.54	3,300.49	3,298.69	2025.05.28 09:12:16	2025.05.28 09:13:26	-€88.68	0.005%	€0.00
3590916	NZDCAD.r	Sell	0.20	0.82374	0.82265	2025.05.28 05:30:07	2025.05.28 08:12:21	€12.94	0.005%	€0.00
3590888	AUDCAD.r	Sell	0.20	0.89052	0.88914	2025.05.27 23:00:01	2025.05.28 04:44:27	€15.88	0.005%	€0.01
3587498	AUDNZD.r	Buy	0.20	1.08476	1.08351	2025.05.23 12:30:01	2025.05.27 21:19:36	-€14.14	0.005%	€0.00
3589977	AUDNZD.r	Buy	0.20	1.08116	1.08351	2025.05.26 19:30:03	2025.05.27 21:19:36	€23.62	0.005%	€0.00
3590853	XAUUSD.r	Buy	1.01	3,295.43	3,294.0	2025.05.27 18:27:10	2025.05.27 18:32:29	-€132.50	0.005%	-€0.01
3587429	NZDCAD.r	Sell	0.20	0.82011	0.82118	2025.05.23 10:30:01	2025.05.27 08:25:27	-€15.72	0.005%	€0.00
3588022	NZDCAD.r	Sell	0.20	0.82374	0.82118	2025.05.26 04:45:01	2025.05.27 08:25:27	€31.23	0.005%	€0.00
3586639	AUDNZD.r	Sell	0.20	1.08636	1.08525	2025.05.22 05:30:02	2025.05.23 12:22:09	€10.04	0.005%	€0.00
3587256	AUDCAD.r	Buy	0.20	0.88871	0.88975	2025.05.22 20:00:01	2025.05.23 05:10:58	€12.47	0.005%	€0.00
3587025	NZDCAD.r	Buy	0.20	0.81883	0.81993	2025.05.22 13:15:02	2025.05.22 15:58:39	€13.03	0.005%	€0.00
3586962	AUDCAD.r	Sell	0.20	0.89426	0.89322	2025.05.22 11:15:01	2025.05.22 11:40:38	€12.27	0.005%	€0.00
3586515	AUDNZD.r	Buy	0.20	1.08325	1.08434	2025.05.21 20:30:02	2025.05.22 01:17:59	€10.51	0.005%	€0.00
3586236	AUDNZD.r	Sell	0.20	1.08631	1.08526	2025.05.21 11:00:01	2025.05.21 13:26:26	€9.98	0.005%	€0.00
3586059	AUDCAD.r	Sell	0.20	0.89525	0.89439	2025.05.21 04:15:01	2025.05.21 12:43:33	€9.93	0.005%	€0.00
3586037	NZDCAD.r	Sell	0.20	0.82557	0.8245	2025.05.21 03:45:01	2025.05.21 10:11:45	€12.61	0.005%	€0.00
3585807	NZDCAD.r	Buy	0.20	0.82405	0.82511	2025.05.20 13:45:05	2025.05.21 03:26:47	€12.49	0.005%	€0.00
3585681	AUDCAD.r	Buy	0.20	0.89594	0.89425	2025.05.20 08:45:01	2025.05.21 03:26:28	-€22.35	0.005%	€0.00
3585847	AUDCAD.r	Buy	0.20	0.89145	0.89425	2025.05.20 15:45:01	2025.05.21 03:26:27	€34.85	0.005%	€0.00
3585477	NZDCAD.r	Sell	0.20	0.82616	0.82504	2025.05.19 19:00:02	2025.05.20 11:49:08	€12.76	0.005%	€0.00
3585316	AUDCAD.r	Sell	0.20	0.89768	0.89645	2025.05.19 12:00:01	2025.05.20 08:41:06	€13.81	0.005%	€0.00
3585321	AUDNZD.r	Sell	0.20	1.09069	1.08967	2025.05.19 12:15:01	2025.05.19 14:09:25	€9.70	0.005%	€0.00
3585037	AUDNZD.r	Sell	0.20	1.08937	1.09032	2025.05.16 19:30:01	2025.05.19 00:06:37	-€11.52	0.005%	€0.00
3585018	NZDCAD.r	Buy	0.20	0.82112	0.82222	2025.05.16 18:30:01	2025.05.16 21:27:11	€13.11	0.005%	€0.00
3584731	AUDNZD.r	Buy	0.20	1.08795	1.08909	2025.05.16 06:45:01	2025.05.16 18:48:52	€11.00	0.005%	€0.00
3584720	NZDCAD.r	Sell	0.20	0.82297	0.82189	2025.05.16 06:30:01	2025.05.16 17:39:39	€12.84	0.005%	€0.00
3584640	AUDCAD.r	Buy	0.20	0.89275	0.8938	2025.05.16 04:00:03	2025.05.16 04:34:54	€12.43	0.005%	€0.00
3584263	AUDCAD.r	Buy	0.20	0.89594	0.89698	2025.05.15 13:30:01	2025.05.15 15:34:59	€12.28	0.005%	€0.00
3583988	AUDCAD.r	Buy	0.20	0.89903	0.90014	2025.05.14 19:45:01	2025.05.15 04:30:02	€13.72	0.005%	€0.00
3582638	NZDCAD.r	Sell	0.20	0.82176	0.82601	2025.05.13 07:45:18	2025.05.14 19:16:29	-€55.81	0.005%	€0.00
